,POLICY_ID,POLICY_IS_RENEWED,POLICY_IS_RENEWED_PROBABILITY
4138,20907,1,0.5475921034812927
4139,20910,1,0.6308395862579346
4140,20911,1,0.7449667453765869
4141,20930,1,0.7098660469055176
4142,20933,1,0.5662556290626526
4143,20935,1,0.8612829446792603
4144,20936,1,0.7423021793365479
4145,20943,1,0.6664398908615112
4146,20946,1,0.7769163250923157
4147,20951,0,0.20774126052856445
4148,20952,1,0.6731244325637817
4149,20954,0,0.29907289147377014
4150,20957,1,0.6636136770248413
4151,20967,1,0.7098934650421143
4152,20969,0,0.2481255829334259
4153,20973,0,0.4274651110172272
4154,20982,1,0.5225377678871155
4155,20985,1,0.5336280465126038
4156,20994,0,0.36308392882347107
4157,20997,1,0.8310375809669495
4158,21006,0,0.369738906621933
4159,21008,1,0.7579718828201294
4160,21019,1,0.7457015514373779
4161,21020,1,0.6391582489013672
4162,21026,1,0.7229323387145996
4163,21027,1,0.6515003442764282
4164,21032,1,0.8122965097427368
4165,21037,0,0.15255877375602722
4166,21038,1,0.7112574577331543
4167,21052,1,0.815581202507019
4168,21053,1,0.7245162129402161
4169,21059,0,0.47984060645103455
4170,21067,0,0.25801944732666016
4171,21076,1,0.5351890921592712
4172,21078,1,0.7719512581825256
4173,21088,1,0.7709828019142151
4174,21091,1,0.8226480484008789
4175,21108,1,0.8413646817207336
4176,21116,1,0.7574824690818787
4177,21117,1,0.7221922874450684
4178,21121,1,0.7283389568328857
4179,21124,0,0.19157125055789948
4180,21129,0,0.32938477396965027
4181,21133,1,0.6207807660102844
4182,21136,0,0.24543407559394836
4183,21144,1,0.6997887492179871
4184,21153,1,0.6080971956253052
4185,21157,1,0.594453752040863
4186,21158,1,0.7863406538963318
4187,21167,0,0.10653594881296158
4188,21168,1,0.7431594133377075
4189,21169,1,0.8234947323799133
4190,21171,1,0.8354388475418091
4191,21173,1,0.8409665822982788
4192,21177,1,0.6824648976325989
4193,21178,1,0.6875902414321899
4194,21183,1,0.8520894050598145
4195,21184,1,0.8548874855041504
4196,21188,1,0.6542651057243347
4197,21193,1,0.847438395023346
4198,21197,1,0.5320120453834534
4199,21202,1,0.6120251417160034
4200,21207,1,0.5982027649879456
4201,21210,1,0.7263123989105225
4202,21213,1,0.6606111526489258
4203,21214,1,0.5712344646453857
4204,21217,1,0.7991356253623962
4205,21218,1,0.7256048321723938
4206,21219,1,0.8014658689498901
4207,21229,0,0.457584023475647
4208,21236,1,0.6909627318382263
4209,21238,1,0.6554913520812988
4210,21247,1,0.6212448477745056
4211,21251,1,0.6925414800643921
4212,21259,1,0.5341063141822815
4213,21260,1,0.7141700387001038
4214,21261,1,0.8216994404792786
4215,21262,1,0.7733289003372192
4216,21263,1,0.756973922252655
4217,21281,1,0.6534778475761414
4218,21291,1,0.6935132741928101
4219,21295,1,0.5035032629966736
4220,21300,1,0.7214511632919312
4221,21301,1,0.8301473259925842
4222,21302,1,0.7166941165924072
4223,21310,1,0.6164827942848206
4224,21314,1,0.5220356583595276
4225,21322,1,0.8077684044837952
4226,21334,1,0.7019325494766235
4227,21335,0,0.46398892998695374
4228,21337,1,0.7459525465965271
4229,21344,0,0.37668055295944214
4230,21350,1,0.8423287272453308
4231,21352,1,0.5887718200683594
4232,21353,1,0.7277899980545044
4233,21358,1,0.7246988415718079
4234,21363,1,0.5540724992752075
4235,21364,1,0.5412620902061462
4236,21372,1,0.6484500765800476
4237,21373,1,0.8277826905250549
4238,21395,1,0.7407813668251038
4239,21396,1,0.6905450820922852
4240,21407,0,0.314336359500885
4241,21415,1,0.7072484493255615
4242,21420,1,0.5445982813835144
4243,21424,0,0.2816540002822876
4244,21425,1,0.6571230292320251
4245,21428,1,0.82501220703125
4246,21444,1,0.713059663772583
4247,21446,1,0.725775420665741
4248,21458,1,0.839022159576416
4249,21467,0,0.3854600489139557
4250,21471,1,0.7600920796394348
4251,21474,1,0.7339027523994446
4252,21482,1,0.7797822952270508
4253,21483,1,0.6445493698120117
4254,21490,0,0.38231322169303894
4255,21495,0,0.42673882842063904
4256,21498,1,0.8246607184410095
4257,21500,0,0.46975550055503845
4258,21503,1,0.7045678496360779
4259,21504,0,0.3807532489299774
4260,21505,1,0.7608044147491455
4261,21507,1,0.8111881613731384
4262,21509,1,0.7920145392417908
4263,21512,1,0.6784409880638123
4264,21518,1,0.7269375920295715
4265,21523,0,0.2488371580839157
4266,21525,0,0.3374672830104828
4267,21528,1,0.6447495818138123
4268,21529,1,0.7161712646484375
4269,21540,1,0.7628039121627808
4270,21543,0,0.49557676911354065
4271,21549,0,0.3409876525402069
4272,21553,1,0.6660419702529907
4273,21554,0,0.35860708355903625
4274,21560,1,0.6259585618972778
4275,21566,0,0.34608811140060425
4276,21571,1,0.5501837730407715
4277,21573,1,0.5944374203681946
4278,21577,1,0.7578418254852295
4279,21578,1,0.8650631308555603
4280,21585,0,0.3142964839935303
4281,21588,1,0.7336380481719971
4282,21591,0,0.3865646719932556
4283,21595,1,0.7778177857398987
4284,21600,1,0.6391676664352417
4285,21605,1,0.8028700351715088
4286,21606,1,0.7589877247810364
4287,21607,1,0.7985990047454834
4288,21608,1,0.7142444849014282
4289,21611,0,0.3739386200904846
4290,21615,1,0.6691767573356628
4291,21616,1,0.6054195761680603
4292,21617,0,0.482845276594162
4293,21618,0,0.44331806898117065
4294,21619,1,0.7619996666908264
4295,21623,1,0.8327630758285522
4296,21624,1,0.7505087852478027
4297,21626,1,0.6739946007728577
4298,21627,1,0.8297184109687805
4299,21630,1,0.820857584476471
4300,21633,1,0.7237131595611572
4301,21636,0,0.3524259626865387
4302,21640,1,0.8184719085693359
4303,21641,0,0.47767406702041626
4304,21642,1,0.6887159943580627
4305,21644,1,0.5321036577224731
4306,21647,1,0.822347104549408
4307,21652,1,0.7779248356819153
4308,21658,1,0.8498125076293945
4309,21663,1,0.8580741286277771
4310,21668,1,0.8456447124481201
4311,21670,1,0.8490710258483887
4312,21679,0,0.10478831082582474
4313,21683,0,0.4371478259563446
4314,21685,1,0.8116056323051453
4315,21692,1,0.5385691523551941
4316,21703,0,0.4321943521499634
4317,21706,1,0.5529118776321411
4318,21712,1,0.7054795622825623
4319,21716,1,0.666861355304718
4320,21719,0,0.48272913694381714
4321,21722,1,0.722990095615387
4322,21731,1,0.8622371554374695
4323,21735,0,0.24253784120082855
4324,21744,0,0.48538804054260254
4325,21747,1,0.7539290189743042
4326,21756,1,0.7737183570861816
4327,21757,0,0.4987562894821167
4328,21768,0,0.47367778420448303
4329,21771,1,0.6542959809303284
4330,21788,1,0.7594695091247559
4331,21790,1,0.7411532998085022
4332,21792,1,0.7049560546875
4333,21798,1,0.7236097455024719
4334,21805,0,0.1295759230852127
4335,21810,1,0.6548424959182739
4336,21811,0,0.3180502951145172
4337,21816,0,0.48631641268730164
4338,21820,1,0.7038683295249939
4339,21840,1,0.794771134853363
4340,21842,1,0.6792236566543579
4341,21844,1,0.5286818146705627
4342,21845,1,0.5106168389320374
4343,21846,1,0.76206374168396
4344,21849,1,0.7899233102798462
4345,21850,1,0.8673222661018372
4346,21852,1,0.7410740256309509
4347,21853,1,0.8399102091789246
4348,21854,1,0.8207958340644836
4349,21858,1,0.7197521328926086
4350,21861,1,0.8100880980491638
4351,21873,1,0.5666033029556274
4352,21878,0,0.46842578053474426
4353,21882,1,0.8898161053657532
4354,21889,1,0.5036295056343079
4355,21890,1,0.6346540451049805
4356,21892,1,0.7796030044555664
4357,21895,1,0.603805661201477
4358,21902,0,0.42577600479125977
4359,21910,1,0.6425113081932068
4360,21925,1,0.5296729207038879
4361,21927,1,0.7203819155693054
4362,21933,1,0.7983508706092834
4363,21934,1,0.6941691637039185
4364,21939,1,0.7783771753311157
4365,21940,1,0.814983069896698
4366,21941,1,0.7389581799507141
4367,21945,1,0.7415342926979065
4368,21946,1,0.7919706702232361
4369,21948,1,0.5706983804702759
4370,21949,1,0.5518812537193298
4371,21954,1,0.6082684993743896
4372,21960,1,0.617378294467926
4373,21980,1,0.8395566344261169
4374,21993,0,0.4264112710952759
4375,22001,0,0.36407366394996643
4376,22015,1,0.7988924980163574
4377,22035,1,0.7984881401062012
4378,22037,1,0.6911797523498535
4379,22038,1,0.5992416739463806
4380,22041,1,0.8239011168479919
4381,22042,0,0.4315626621246338
4382,22044,1,0.6110435724258423
4383,22045,1,0.6209379434585571
4384,22059,1,0.8372383117675781
4385,22060,1,0.7483803629875183
4386,22068,1,0.727019727230072
4387,22073,0,0.43206867575645447
4388,22079,0,0.47271597385406494
4389,22082,1,0.6345908045768738
4390,22089,1,0.8428400754928589
4391,22090,1,0.5343021750450134
4392,22092,0,0.1956869512796402
4393,22093,1,0.5654100775718689
4394,22100,1,0.8059228658676147
4395,22123,1,0.5651626586914062
4396,22137,1,0.7894056439399719
4397,22148,0,0.49033430218696594
4398,22157,1,0.7590382695198059
4399,22158,1,0.7770318984985352
4400,22159,0,0.3198145627975464
4401,22164,0,0.39611223340034485
4402,22174,1,0.7900359630584717
4403,22176,1,0.6374561190605164
4404,22187,1,0.6841024160385132
4405,22199,1,0.8443147540092468
4406,22211,0,0.3834371268749237
4407,22213,1,0.809349775314331
4408,22215,1,0.69786137342453
4409,22216,0,0.44014909863471985
4410,22227,1,0.586664617061615
4411,22239,0,0.29914039373397827
4412,22245,0,0.32563167810440063
4413,22253,1,0.6770848035812378
4414,22259,0,0.47244080901145935
4415,22260,0,0.3546409606933594
4416,22263,1,0.7740998864173889
4417,22265,1,0.6831406354904175
4418,22267,1,0.7311028242111206
4419,22268,0,0.4769814610481262
4420,22271,1,0.7732488512992859
4421,22285,1,0.7929958701133728
4422,22287,1,0.8074895739555359
4423,22291,1,0.6360716223716736
4424,22301,1,0.8087866902351379
4425,22305,1,0.6148859262466431
4426,22306,1,0.7649673223495483
4427,22309,1,0.8404136896133423
4428,22310,1,0.8073294162750244
4429,22313,1,0.7622499465942383
4430,22322,1,0.6681333780288696
4431,22332,1,0.7923203706741333
4432,22338,1,0.7125849723815918
4433,22344,1,0.8171999454498291
4434,22351,1,0.7371444702148438
4435,22362,0,0.352363258600235
4436,22363,1,0.6450957655906677
4437,22367,1,0.5331453680992126
4438,22373,1,0.6725359559059143
4439,22386,1,0.7282412648200989
4440,22395,0,0.12441035360097885
4441,22411,1,0.7570462822914124
4442,22424,1,0.6105024814605713
4443,22429,1,0.6358650326728821
4444,22432,1,0.7291420102119446
4445,22434,1,0.7277134656906128
4446,22435,1,0.536209762096405
4447,22438,1,0.6419116258621216
4448,22440,1,0.7331264615058899
4449,22451,1,0.638437807559967
4450,22453,0,0.46071547269821167
4451,22454,0,0.3203193247318268
4452,22457,1,0.5191261172294617
4453,22460,1,0.7993679642677307
4454,22465,1,0.6274693608283997
4455,22471,1,0.7615164518356323
4456,22473,0,0.2861054837703705
4457,22474,0,0.23949968814849854
4458,22477,1,0.7846348285675049
4459,22483,1,0.6246092915534973
4460,22484,1,0.734249472618103
4461,22487,1,0.7470102310180664
4462,22488,1,0.761920690536499
4463,22490,1,0.8178053498268127
4464,22493,1,0.6372263431549072
4465,22499,0,0.3944336175918579
4466,22506,0,0.28324270248413086
4467,22508,0,0.39085039496421814
4468,22515,0,0.4834652841091156
4469,22528,1,0.7775362730026245
4470,22533,0,0.48710551857948303
4471,22535,1,0.6848587393760681
4472,22538,0,0.34415262937545776
4473,22546,1,0.691645622253418
4474,22558,1,0.5478327870368958
4475,22562,0,0.43684887886047363
4476,22566,1,0.6458231806755066
4477,22570,0,0.24783383309841156
4478,22574,1,0.7356246113777161
4479,22577,0,0.43264421820640564
4480,22579,1,0.7736862301826477
4481,22586,0,0.4139932692050934
4482,22591,1,0.7172443866729736
4483,22592,1,0.6791619658470154
4484,22596,1,0.7077812552452087
4485,22600,0,0.47680285573005676
4486,22602,1,0.7229956388473511
4487,22612,1,0.8422837853431702
4488,22630,1,0.5272083282470703
4489,22632,1,0.8255738615989685
4490,22638,1,0.8453394174575806
4491,22641,1,0.8135311007499695
4492,22652,1,0.6639108657836914
4493,22656,1,0.7402129173278809
4494,22661,1,0.8442437648773193
4495,22666,1,0.5798619985580444
4496,22668,0,0.2545851171016693
4497,22681,1,0.7265759706497192
4498,22686,1,0.8102834224700928
4499,22688,1,0.6876431703567505
4500,22690,1,0.8334794640541077
4501,22696,1,0.8350459933280945
4502,22702,1,0.7649886012077332
4503,22711,1,0.6241258382797241
4504,22715,0,0.36654308438301086
4505,22718,1,0.6725522875785828
4506,22719,1,0.7943247556686401
4507,22730,1,0.8358765244483948
4508,22732,1,0.5298243761062622
4509,22734,1,0.6536702513694763
4510,22737,1,0.5234500765800476
4511,22741,1,0.5083591938018799
4512,22746,1,0.8590946197509766
4513,22748,1,0.7719388008117676
4514,22751,1,0.8592739105224609
4515,22754,0,0.3753076493740082
4516,22756,1,0.5755376219749451
4517,22757,1,0.629759669303894
4518,22763,1,0.6786720752716064
4519,22765,1,0.631271481513977
4520,22768,1,0.8232744336128235
4521,22773,1,0.7895261645317078
4522,22778,0,0.3309788107872009
4523,22781,1,0.8142096996307373
4524,22783,1,0.6915956139564514
4525,22790,1,0.575115978717804
4526,22791,1,0.562889575958252
4527,22794,0,0.45686352252960205
4528,22806,1,0.7265625596046448
4529,22808,1,0.8187289237976074
4530,22809,1,0.7229837775230408
4531,22812,1,0.7331051230430603
4532,22818,1,0.848568320274353
4533,22822,1,0.7584618926048279
4534,22826,0,0.033560868352651596
4535,22840,1,0.7420290112495422
4536,22850,0,0.45734289288520813
4537,22868,1,0.6647234559059143
4538,22882,1,0.7848901152610779
4539,22883,1,0.5399085879325867
4540,22886,1,0.6977159976959229
4541,22901,0,0.17315979301929474
4542,22902,0,0.264852374792099
4543,22911,1,0.7201160192489624
4544,22916,1,0.6618961691856384
4545,22919,1,0.8090072274208069
4546,22925,0,0.3629155158996582
4547,22929,0,0.16092365980148315
4548,22930,1,0.5090168118476868
4549,22939,0,0.4026680290699005
4550,22942,1,0.7280425429344177
4551,22945,1,0.5187132954597473
4552,22947,1,0.8369198441505432
4553,22949,0,0.13915714621543884
4554,22952,1,0.5584070682525635
4555,22960,1,0.6504982113838196
4556,22966,1,0.7405245900154114
4557,22980,1,0.5736620426177979
4558,22983,1,0.7828200459480286
4559,22999,1,0.5996677279472351
4560,23000,1,0.6053070425987244
4561,23005,1,0.6979694962501526
4562,23006,1,0.6729279160499573
4563,23007,1,0.6744357347488403
4564,23012,1,0.8422864675521851
4565,23022,1,0.7567021250724792
4566,23024,0,0.3787105679512024
4567,23044,0,0.3159971833229065
4568,23049,1,0.7649723291397095
4569,23051,1,0.6502124667167664
4570,23056,1,0.7814123630523682
4571,23058,1,0.5343441367149353
4572,23060,1,0.5705855488777161
4573,23062,1,0.6301760673522949
4574,23068,1,0.5255533456802368
4575,23070,0,0.035272762179374695
4576,23071,1,0.550128698348999
4577,23073,1,0.5729210376739502
4578,23079,1,0.786952793598175
4579,23081,1,0.6196662783622742
4580,23086,1,0.5520285367965698
4581,23094,1,0.707165539264679
4582,23096,0,0.4525154232978821
4583,23097,1,0.5482174754142761
4584,23104,1,0.532588005065918
4585,23110,1,0.7378088235855103
4586,23114,0,0.4299984872341156
4587,23135,0,0.3125276267528534
4588,23138,1,0.8229617476463318
4589,23139,1,0.7394735217094421
4590,23150,1,0.7865052223205566
4591,23152,1,0.8034802079200745
4592,23159,1,0.702093780040741
4593,23160,0,0.029245564714074135
4594,23163,1,0.6468467712402344
4595,23173,1,0.7340891361236572
4596,23177,1,0.7983531355857849
4597,23180,1,0.640744149684906
4598,23197,1,0.7499076724052429
4599,23199,0,0.3705134391784668
4600,23201,1,0.6538060903549194
4601,23219,1,0.7421298623085022
4602,23224,1,0.6544876098632812
4603,23229,1,0.7446113228797913
4604,23236,1,0.801694393157959
4605,23251,1,0.5386738777160645
4606,23257,1,0.7989514470100403
4607,23261,1,0.5709209442138672
4608,23262,1,0.779394268989563
4609,23263,1,0.6576197743415833
4610,23265,0,0.37679484486579895
4611,23273,1,0.7549602389335632
4612,23276,1,0.8029187917709351
4613,23278,0,0.47059202194213867
4614,23281,1,0.5364800691604614
4615,23282,1,0.8092073202133179
4616,23292,1,0.6317670345306396
4617,23295,1,0.6769096255302429
4618,23296,0,0.2681799829006195
4619,23299,1,0.5226823687553406
4620,23305,1,0.5353207588195801
4621,23308,1,0.6750762462615967
4622,23317,0,0.13179771602153778
4623,23326,1,0.7576479315757751
4624,23328,0,0.207735076546669
4625,23338,0,0.19494850933551788
4626,23339,1,0.6928969621658325
4627,23343,1,0.6413627862930298
4628,23346,1,0.7334007620811462
4629,23347,0,0.4529903829097748
4630,23350,0,0.10266739875078201
4631,23359,1,0.7591038942337036
4632,23369,1,0.7755371928215027
4633,23375,1,0.6597793102264404
4634,23387,1,0.564428985118866
4635,23389,0,0.4344930648803711
4636,23392,1,0.7429533004760742
4637,23393,0,0.043629955500364304
4638,23404,0,0.3283917009830475
4639,23411,1,0.6372807621955872
4640,23412,1,0.6690897345542908
4641,23421,1,0.5237473845481873
4642,23429,1,0.7711113691329956
4643,23430,1,0.6413325667381287
4644,23433,1,0.6512770056724548
4645,23438,1,0.5633600354194641
4646,23454,1,0.8007133603096008
4647,23464,1,0.8009788990020752
4648,23470,1,0.8638749718666077
4649,23472,1,0.6097615361213684
4650,23478,1,0.6811577677726746
4651,23484,1,0.7068153619766235
4652,23487,1,0.8238190412521362
4653,23488,1,0.842785120010376
4654,23490,0,0.44429445266723633
4655,23500,1,0.7737305760383606
4656,23502,0,0.4141051769256592
4657,23508,1,0.7668794989585876
4658,23512,1,0.6847348213195801
4659,23513,1,0.8456249833106995
4660,23514,1,0.7404230237007141
4661,23519,1,0.518751323223114
4662,23522,0,0.39141467213630676
4663,23523,1,0.550407350063324
4664,23524,1,0.6853156685829163
4665,23526,0,0.38027259707450867
4666,23537,1,0.750494122505188
4667,23538,1,0.5692988038063049
4668,23539,1,0.7433810830116272
4669,23540,1,0.6605929136276245
4670,23543,1,0.6549872756004333
4671,23545,1,0.7993999123573303
4672,23550,1,0.754837155342102
4673,23556,0,0.4179013967514038
4674,23561,1,0.8103560209274292
4675,23563,0,0.14160548150539398
4676,23565,1,0.8134859204292297
4677,23566,1,0.6734130382537842
4678,23572,1,0.6860969662666321
4679,23580,1,0.5403597354888916
4680,23583,1,0.8278211355209351
4681,23586,1,0.7790432572364807
4682,23590,1,0.6009461879730225
4683,23594,1,0.5599504709243774
4684,23598,1,0.549918532371521
4685,23608,1,0.7119324803352356
4686,23611,1,0.7144546508789062
4687,23612,1,0.8441266417503357
4688,23613,1,0.8210570812225342
4689,23620,1,0.7107298374176025
4690,23622,1,0.6000268459320068
4691,23631,0,0.3642358183860779
4692,23636,1,0.8613321781158447
4693,23637,1,0.6285118460655212
4694,23638,1,0.5315057039260864
4695,23639,1,0.7611072063446045
4696,23640,1,0.6246698498725891
4697,23650,0,0.3290817141532898
4698,23651,1,0.7741041779518127
4699,23652,0,0.4204557240009308
4700,23656,1,0.5501853823661804
4701,23659,0,0.3234262466430664
4702,23663,1,0.6641819477081299
4703,23664,0,0.0925021767616272
4704,23675,1,0.562343180179596
4705,23676,0,0.22730910778045654
4706,23677,0,0.29022276401519775
4707,23680,1,0.74139404296875
4708,23688,1,0.7109517455101013
4709,23695,1,0.7555804252624512
4710,23696,1,0.7384477853775024
4711,23697,1,0.7835128903388977
4712,23698,1,0.6251270771026611
4713,23704,1,0.7662318348884583
4714,23708,1,0.6557748913764954
4715,23710,1,0.7484109401702881
4716,23715,1,0.6075831651687622
4717,23719,1,0.8603323101997375
4718,23721,1,0.7316253781318665
4719,23723,0,0.3029329180717468
4720,23724,1,0.6670824885368347
4721,23729,1,0.6374534964561462
4722,23741,1,0.7070818543434143
4723,23744,0,0.4148305058479309
4724,23765,1,0.5557742118835449
4725,23776,1,0.7584326863288879
4726,23801,1,0.8457275032997131
4727,23804,1,0.767521321773529
4728,23805,1,0.611065685749054
4729,23820,1,0.8771689534187317
4730,23822,1,0.8266873359680176
4731,23827,0,0.016723589971661568
4732,23829,1,0.7479009628295898
4733,23830,0,0.38900071382522583
4734,23836,1,0.7969169616699219
4735,23838,1,0.6696109771728516
4736,23842,0,0.24297770857810974
4737,23843,1,0.793218731880188
4738,23852,1,0.6648298501968384
4739,23855,0,0.18262027204036713
4740,23863,1,0.6824934482574463
4741,23869,1,0.571272075176239
4742,23872,1,0.560524046421051
4743,23880,1,0.7957334518432617
4744,23881,1,0.6976044178009033
4745,23883,1,0.7414966821670532
4746,23884,0,0.012250393629074097
4747,23889,1,0.5232851505279541
4748,23890,1,0.6935096383094788
4749,23902,1,0.6307298541069031
4750,23903,0,0.0667342096567154
4751,23906,1,0.674588143825531
4752,23910,0,0.47474223375320435
4753,23915,0,0.2633378207683563
4754,23924,0,0.4903751313686371
4755,23936,1,0.5814468264579773
4756,23939,0,0.2433967888355255
4757,23944,1,0.7792539596557617
4758,23948,1,0.7659669518470764
4759,23952,1,0.5633400678634644
4760,23955,1,0.7004571557044983
4761,23957,1,0.5690480470657349
4762,23960,1,0.7917647957801819
4763,23962,1,0.8043894171714783
4764,23963,1,0.5536566972732544
4765,23968,0,0.1782083511352539
4766,23972,1,0.6674862504005432
4767,23980,0,0.4605817198753357
4768,23981,1,0.711887538433075
4769,23986,1,0.6718874573707581
4770,23990,1,0.6419305801391602
4771,23993,1,0.7620080709457397
4772,24000,1,0.7712657451629639
4773,24011,1,0.77214115858078
4774,24017,1,0.7687312960624695
4775,24019,0,0.10822850465774536
4776,24027,1,0.8239917755126953
4777,24035,0,0.1817052811384201
4778,24038,0,0.4273534417152405
4779,24046,1,0.6994341015815735
4780,24049,1,0.68309086561203
4781,24050,0,0.42867153882980347
4782,24051,1,0.7289240956306458
4783,24054,1,0.6870812177658081
4784,24055,1,0.511142373085022
4785,24064,1,0.652340292930603
4786,24073,1,0.857032299041748
4787,24076,0,0.0272058118134737
4788,24077,1,0.6677749156951904
4789,24081,1,0.8318887948989868
4790,24083,1,0.8185610771179199
4791,24085,1,0.6168273687362671
4792,24091,1,0.8020575642585754
4793,24092,0,0.4036518633365631
4794,24094,1,0.7828389406204224
4795,24095,1,0.6962035298347473
4796,24098,0,0.30407601594924927
4797,24100,1,0.5005093812942505
4798,24104,1,0.5386384129524231
4799,24105,1,0.8286350965499878
4800,24126,1,0.7740240693092346
4801,24136,1,0.5924020409584045
4802,24139,1,0.683812141418457
4803,24142,1,0.6929098963737488
4804,24146,1,0.858986496925354
4805,24154,1,0.8472123742103577
4806,24155,0,0.4043843150138855
4807,24160,1,0.6357392072677612
4808,24162,1,0.5971015691757202
4809,24163,1,0.7540373206138611
4810,24164,1,0.6106925010681152
4811,24171,1,0.7997623682022095
4812,24177,0,0.3682618737220764
4813,24180,1,0.5605942606925964
4814,24181,1,0.5995530486106873
4815,24187,1,0.7965294122695923
4816,24189,1,0.7370644807815552
4817,24191,1,0.7351205945014954
4818,24193,0,0.43037375807762146
4819,24197,1,0.7577932476997375
4820,24204,1,0.8388040065765381
4821,24212,1,0.7621335983276367
4822,24213,1,0.762137770652771
4823,24216,1,0.6018433570861816
4824,24228,1,0.664358377456665
4825,24230,1,0.5545675158500671
4826,24231,1,0.7921184301376343
4827,24237,1,0.7462703585624695
4828,24239,1,0.702938973903656
4829,24240,1,0.629646897315979
4830,24242,1,0.6397770643234253
4831,24244,1,0.820609450340271
4832,24248,1,0.8562237620353699
4833,24249,1,0.7356020212173462
4834,24251,1,0.7683502435684204
4835,24260,1,0.6270714402198792
4836,24266,1,0.7432928681373596
4837,24267,1,0.7981111407279968
4838,24279,0,0.3196335732936859
4839,24293,1,0.8028141856193542
4840,24296,1,0.7951771020889282
4841,24298,0,0.33860164880752563
4842,24304,1,0.8326622843742371
4843,24309,1,0.5488182306289673
4844,24312,0,0.2648698389530182
4845,24316,1,0.5548158884048462
4846,24318,1,0.6819978952407837
4847,24322,1,0.6382649540901184
4848,24330,1,0.7818518877029419
4849,24331,1,0.8138993978500366
4850,24342,1,0.5537634491920471
4851,24345,1,0.6588863730430603
4852,24354,1,0.7945018410682678
4853,24361,1,0.7347726821899414
4854,24364,1,0.7210607528686523
4855,24368,1,0.5571466684341431
4856,24383,1,0.8131090402603149
4857,24397,1,0.818943202495575
4858,24405,1,0.7841355204582214
4859,24410,1,0.7908536195755005
4860,24413,1,0.6152939796447754
4861,24415,1,0.6875054836273193
4862,24420,1,0.8204459547996521
4863,24423,0,0.21352282166481018
4864,24424,0,0.3570990264415741
4865,24429,1,0.7841559052467346
4866,24430,1,0.6449066400527954
4867,24431,1,0.6365264654159546
4868,24433,1,0.7246286869049072
4869,24449,1,0.7049461603164673
4870,24450,1,0.5488302707672119
4871,24454,0,0.4751341938972473
4872,24458,1,0.7477980256080627
4873,24459,0,0.4938333034515381
4874,24464,1,0.5709224939346313
4875,24468,1,0.7482991218566895
4876,24477,1,0.7694786190986633
4877,24478,0,0.2208564132452011
4878,24496,1,0.7181429266929626
4879,24507,1,0.7573457360267639
4880,24510,1,0.6750518679618835
4881,24515,1,0.7666680812835693
4882,24517,1,0.7198815941810608
4883,24518,0,0.42009949684143066
4884,24519,1,0.5212884545326233
4885,24521,1,0.8747727870941162
4886,24535,0,0.24840179085731506
4887,24542,1,0.8089375495910645
4888,24551,1,0.7794421911239624
4889,24557,1,0.7991875410079956
4890,24561,1,0.7851681709289551
4891,24571,1,0.6326247453689575
4892,24574,1,0.6423594355583191
4893,24578,1,0.7040111422538757
4894,24581,1,0.7281255125999451
4895,24583,1,0.828065812587738
4896,24588,1,0.8232090473175049
4897,24599,1,0.5376991033554077
4898,24602,1,0.5417641401290894
4899,24606,1,0.7768756747245789
4900,24607,0,0.4116649925708771
4901,24613,1,0.5357009768486023
4902,24614,1,0.7686128616333008
4903,24618,1,0.6024889349937439
4904,24623,0,0.45965781807899475
4905,24625,1,0.5211306214332581
4906,24639,1,0.8559032082557678
4907,24640,1,0.5122133493423462
4908,24644,0,0.4222041666507721
4909,24649,1,0.8086286187171936
4910,24650,1,0.6622973680496216
4911,24656,1,0.7863406538963318
4912,24658,1,0.8513303995132446
4913,24661,1,0.6160848736763
4914,24666,0,0.47148099541664124
4915,24667,1,0.7766665816307068
4916,24669,1,0.6209447979927063
4917,24670,1,0.7269889116287231
4918,24672,1,0.8049494624137878
4919,24677,1,0.748137891292572
4920,24679,1,0.6364978551864624
4921,24682,1,0.7892671227455139
4922,24683,1,0.6911042928695679
4923,24684,1,0.7111871838569641
4924,24685,1,0.8022913336753845
4925,24686,1,0.7851688861846924
4926,24688,1,0.7053813338279724
4927,24695,1,0.8733002543449402
4928,24696,1,0.7579034566879272
4929,24697,1,0.7226552367210388
4930,24699,1,0.7574889659881592
4931,24701,1,0.8428078293800354
4932,24705,1,0.7670943737030029
4933,24707,1,0.7410149574279785
4934,24708,1,0.7804902195930481
4935,24710,1,0.5746857523918152
4936,24714,1,0.810316801071167
4937,24725,1,0.7290027737617493
4938,24734,1,0.806959331035614
4939,24735,1,0.7752377390861511
4940,24739,1,0.6651762127876282
4941,24743,1,0.7260000705718994
4942,24750,1,0.6466135382652283
4943,24751,1,0.7647900581359863
4944,24758,1,0.6744232177734375
4945,24764,1,0.5562523007392883
4946,24765,1,0.7921562790870667
4947,24785,1,0.7183858752250671
4948,24799,0,0.39747634530067444
4949,24806,0,0.43757906556129456
4950,24809,1,0.6607227921485901
4951,24811,1,0.7953245043754578
4952,24818,1,0.5177583694458008
4953,24819,0,0.2799686789512634
4954,24825,1,0.7841354608535767
4955,24827,1,0.7575708627700806
4956,24828,1,0.6499706506729126
4957,24829,1,0.7125456929206848
4958,24834,1,0.6912203431129456
4959,24835,1,0.6935121417045593
4960,24836,1,0.8845703601837158
4961,24840,1,0.7248729467391968
4962,24848,1,0.5420932769775391
